candidate_genes,disease,celltype,y,user_question,full_query
"['CHST7', 'FKBP1A', 'C22orf46', 'HLA-DRB1', 'RAE1']",Sjogren syndrome,myoepithelial cell,FKBP1A,"Which gene—CHST7, FKBP1A, C22orf46, HLA-DRB1, or RAE1—demonstrates the greatest specificity for myoepithelial cells in the context of targeting Sjögren’s syndrome?","Which gene—CHST7, FKBP1A, C22orf46, HLA-DRB1, or RAE1—demonstrates the greatest specificity for myoepithelial cells in the context of targeting Sjögren’s syndrome? Identify the verified therapeutic targets for Sjögren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the myoepithelial cell-activated genes available in PINNACLE. Calculate the average embedding for the overlapping genes and assess the cosine similarity between this reference and each individual overlapping target. If one gene exhibits a notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['EIF4G2', 'PPIA', 'STAC', 'HCRTR2', 'STK38L']",Sjogren syndrome,myoepithelial cell,PPIA,"Among the genes EIF4G2, PPIA, STAC, HCRTR2, and STK38L, which one exhibits the highest cell-type specificity in myoepithelial cells for targeting Sjogren syndrome?","Among the genes EIF4G2, PPIA, STAC, HCRTR2, and STK38L, which one exhibits the highest cell-type specificity in myoepithelial cells for targeting Sjogren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and obtain their corresponding cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with genes activated in myoepithelial cells to define the cell-type specificity. Calculate the average embedding for this overlapping set, then compute the cosine similarity between this average and each individual target embedding. If one gene shows a clearly higher similarity than all others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['STAT1', 'MC1R', 'UPP1', 'PALMD', 'PRMT5']",Sjogren syndrome,fibroblast,STAT1,"Among STAT1, MC1R, UPP1, PALMD, and PRMT5, which gene shows the highest fibroblast-specific expression to serve as the best candidate target for Sjögren syndrome?","Among STAT1, MC1R, UPP1, PALMD, and PRMT5, which gene shows the highest fibroblast-specific expression to serve as the best candidate target for Sjögren syndrome? Identify the validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and fibroblast-activated genes within PINNACLE, resulting in a set of cell-type–specific targets for Sjögren syndrome. Calculate the average embedding for this overlapping set, then compute the cosine similarity between this reference and each individual target gene. If one gene displays a substantially higher similarity score than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['NR3C1', 'FAM153CP', 'NUDT22', 'C1GALT1C1', 'ARL6IP6']",Sjogren syndrome,fibroblast,NR3C1,"Among the genes NR3C1, FAM153CP, NUDT22, C1GALT1C1, and ARL6IP6, which one exhibits the highest fibroblast-specific expression, indicating its potential as the most suitable candidate for targeted intervention in Sjögren syndrome?","Among the genes NR3C1, FAM153CP, NUDT22, C1GALT1C1, and ARL6IP6, which one exhibits the highest fibroblast-specific expression, indicating its potential as the most suitable candidate for targeted intervention in Sjögren syndrome? Identify the validated therapeutic targets for Sjögren’s syndrome by retrieving their cell-type–specific embeddings from the PINNACLE database. Then, determine which fibroblast‐activated genes in PINNACLE overlap with these targets to form a set of cell-type–specific therapeutic candidates. Calculate the average embedding for these overlapping genes and compute the cosine similarity between this reference vector and the embedding of each candidate. If one gene exhibits markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['BAZ2A', 'ZNF134', 'RAG1', 'CSF2RB', 'WDR59']",Sjogren syndrome,fibroblast,BAZ2A,"Among the genes BAZ2A, ZNF134, RAG1, CSF2RB, and WDR59, which exhibits the highest fibroblast-specific expression relevant to targeting Sjögren syndrome?","Among the genes BAZ2A, ZNF134, RAG1, CSF2RB, and WDR59, which exhibits the highest fibroblast-specific expression relevant to targeting Sjögren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the fibroblast-activated genes in PINNACLE and compute the average embedding of this overlapping set as a reference. Finally, calculate the cosine similarity between this reference embedding and each individual target's embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['FKBP1A', 'PTPN3', 'NDUFB11', 'KLHL38', 'FFAR3']",Sjogren syndrome,fibroblast,FKBP1A,"Among FKBP1A, PTPN3, NDUFB11, KLHL38, and FFAR3, which gene shows the highest fibroblast-specific expression relevant to Sjogren syndrome, making it the most promising candidate for targeted intervention?","Among FKBP1A, PTPN3, NDUFB11, KLHL38, and FFAR3, which gene shows the highest fibroblast-specific expression relevant to Sjogren syndrome, making it the most promising candidate for targeted intervention? Identify verified therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these therapeutic targets and the fibroblast-activated genes in PINNACLE. Compute the average embedding for this overlapping set as a reference, and calculate the cosine similarity between the reference embedding and each individual target’s embedding. If one target consistently shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['LDOC1', 'PDIA4', 'SYNE4', 'SREBF1', 'SMARCC2']",Sjogren syndrome,fibroblast,SMARCC2,"Among the genes LDOC1, PDIA4, SYNE4, SREBF1, and SMARCC2, which one exhibits the highest fibroblast-specific expression relevant for potential therapeutic targeting in Sjögren's syndrome?","Among the genes LDOC1, PDIA4, SYNE4, SREBF1, and SMARCC2, which one exhibits the highest fibroblast-specific expression relevant for potential therapeutic targeting in Sjögren's syndrome? Identify the validated therapeutic gene targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the fibroblast-activated genes in PINNACLE to define a set of cell-type–specific targets. Calculate the average embedding for this overlapping set and then compute the cosine similarity between this average and each individual gene target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['JAK1', 'ZNF835', 'PLEKHG6', 'TCF3', 'ANKRD28']",Sjogren syndrome,fibroblast,JAK1,"Among the genes JAK1, ZNF835, PLEKHG6, TCF3, and ANKRD28, which one shows the highest fibroblast cell-type specificity, making it the most promising candidate for targeted intervention in Sjögren's syndrome?","Among the genes JAK1, ZNF835, PLEKHG6, TCF3, and ANKRD28, which one shows the highest fibroblast cell-type specificity, making it the most promising candidate for targeted intervention in Sjögren's syndrome? Identify the verified therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the fibroblast-activated genes in PINNACLE to define the cell-type–specific targets for Sjögren syndrome. Calculate the average embedding of this overlapping set as a reference vector, and then assess the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['ADAT3', 'SCG2', 'ACY3', 'SERTAD4', 'HLA-B']",Sjogren syndrome,fibroblast,HLA-B,"Which gene among ADAT3, SCG2, ACY3, SERTAD4, and HLA-B exhibits the highest fibroblast cell-type specificity for targeting Sjögren syndrome?","Which gene among ADAT3, SCG2, ACY3, SERTAD4, and HLA-B exhibits the highest fibroblast cell-type specificity for targeting Sjögren syndrome? Identify validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Then, determine which of these targets overlap with fibroblast-activated genes in PINNACLE. For the overlapping set, compute an average embedding and calculate the cosine similarity between this average and each individual target. If one gene shows considerably higher similarity than the others, nominate it as the prime candidate and provide a concise, evidence-based rationale for its biological relevance in Sjogren syndrome."
"['GSTA4', 'PPIA', 'UQCR10', 'MYLK', 'EEF1A1P5']",Sjogren syndrome,fibroblast,PPIA,"Which gene—GSTA4, PPIA, UQCR10, MYLK, or EEF1A1P5—exhibits the highest fibroblast-specificity for potential therapeutic targeting in Sjögren's syndrome?","Which gene—GSTA4, PPIA, UQCR10, MYLK, or EEF1A1P5—exhibits the highest fibroblast-specificity for potential therapeutic targeting in Sjögren's syndrome? Identify validated therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which targets overlap with the set of fibroblast-activated genes in PINNACLE, defining these as the cell-type–specific targets for Sjogren syndrome. Compute the average embedding for this overlapping set, and then calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DDX6', 'TYW1', 'GNAL', 'PLCG1', 'XAGE3']",Sjogren syndrome,fibroblast,DDX6,"Which gene among DDX6, TYW1, GNAL, PLCG1, and XAGE3 demonstrates the highest fibroblast-specific expression, making it the most promising candidate target for Sjogren syndrome?","Which gene among DDX6, TYW1, GNAL, PLCG1, and XAGE3 demonstrates the highest fibroblast-specific expression, making it the most promising candidate target for Sjogren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which of the fibroblast-activated genes available in PINNACLE overlap with these targets to define the cell-type–specific targets for Sjogren syndrome. Calculate the average embedding for this overlapping set and then compute the cosine similarity between this average reference and the embedding of each individual target. If one gene exhibits a significantly higher cosine similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['NR2C2', 'FADS3', 'LGALS8', 'IFNAR1', 'XIRP2']",Sjogren syndrome,fibroblast,IFNAR1,"Among NR2C2, FADS3, LGALS8, IFNAR1, and XIRP2, which gene exhibits the most fibroblast-specific expression and would therefore be the most promising candidate for targeting Sjögren syndrome?","Among NR2C2, FADS3, LGALS8, IFNAR1, and XIRP2, which gene exhibits the most fibroblast-specific expression and would therefore be the most promising candidate for targeting Sjögren syndrome? Identify the verified therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from PINNACLE. Then, determine which fibroblast-activated genes in PINNACLE overlap with these targets to compile a set of cell-type–specific targets. Compute the average embedding for this set and evaluate the cosine similarity between this reference embedding and each individual target's embedding. If one gene exhibits significantly higher similarity than the rest, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ZNF250', 'IFT172', 'HMBS', 'FMR1', 'RCN1']",Sjogren syndrome,fibroblast,RCN1,"Which gene among ZNF250, IFT172, HMBS, FMR1, and RCN1 demonstrates the highest fibroblast-specific expression for targeting Sjögren syndrome?","Which gene among ZNF250, IFT172, HMBS, FMR1, and RCN1 demonstrates the highest fibroblast-specific expression for targeting Sjögren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the fibroblast-activated genes in PINNACLE. For this overlapping set, compute the average embedding and then calculate the cosine similarity between this average and each individual gene’s embedding. If one gene exhibits a markedly higher similarity than all others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GTF2I', 'USP25', 'SLC43A2', 'CDK2AP1', 'GTPBP3']",Sjogren syndrome,fibroblast,GTF2I,"Among the candidate genes (GTF2I, USP25, SLC43A2, CDK2AP1, GTPBP3), which one exhibits the greatest fibroblast-specific expression in the context of targeting Sjögren's syndrome?","Among the candidate genes (GTF2I, USP25, SLC43A2, CDK2AP1, GTPBP3), which one exhibits the greatest fibroblast-specific expression in the context of targeting Sjögren's syndrome? Identify the verified therapeutic targets for Sjögren syndrome and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the PINNACLE-defined fibroblast-activated genes, as this intersection represents the cell-type–specific targets for Sjögren syndrome. For these overlapping genes, compute an average embedding as a reference, and then calculate the cosine similarity of each gene's embedding relative to this reference. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based rationale for its biological relevance."
"['GIMAP5', 'NUTF2', 'VWA5A', 'BCL2L14', 'HLA-DRA']",Sjogren syndrome,fibroblast,HLA-DRA,"Which gene—GIMAP5, NUTF2, VWA5A, BCL2L14, or HLA-DRA—exhibits the most specific expression in fibroblasts, making it the best candidate for targeting in Sjogren's syndrome?","Which gene—GIMAP5, NUTF2, VWA5A, BCL2L14, or HLA-DRA—exhibits the most specific expression in fibroblasts, making it the best candidate for targeting in Sjogren's syndrome? Identify the verified therapeutic targets for Sjögren syndrome from PINNACLE and extract their corresponding cell-type–specific embeddings. Next, determine the subset of these targets that overlaps with the fibroblast-activated genes in PINNACLE. For this overlapping set, compute the average embedding as a reference and then calculate the cosine similarity between this reference and the embedding of each individual target gene. If one gene exhibits a notably higher similarity score than the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance."
"['SGCE', 'ICE2', 'RCN1', 'CIB4', 'TKT']",Sjogren syndrome,fibroblast,RCN1,"Which gene out of SGCE, ICE2, RCN1, CIB4, and TKT exhibits the most fibroblast-specific expression for potential targeting in Sjogren syndrome?","Which gene out of SGCE, ICE2, RCN1, CIB4, and TKT exhibits the most fibroblast-specific expression for potential targeting in Sjogren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which fibroblast-activated genes in PINNACLE overlap with these targets to create a set of cell-type–specific targets. Compute the average embedding for this overlap, then calculate the cosine similarity between this average vector and the embedding of each individual target. If one gene exhibits a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ANXA13', 'DNPH1', 'THAP4', 'MAN2A1', 'BAZ2A']",Sjogren syndrome,fibroblast,BAZ2A,"Which gene among ANXA13, DNPH1, THAP4, MAN2A1, and BAZ2A exhibits the highest fibroblast-specific expression relevant for targeting Sjögren’s syndrome?","Which gene among ANXA13, DNPH1, THAP4, MAN2A1, and BAZ2A exhibits the highest fibroblast-specific expression relevant for targeting Sjögren’s syndrome? Identify validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine the overlap between these targets and the set of fibroblast-activated genes in PINNACLE. Compute the average embedding for this overlapping set, then calculate the cosine similarity between this average and each individual target's embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ZNF695', 'MUC6', 'TNK2', 'SNTG2', 'IFNAR1']",Sjogren syndrome,fibroblast,IFNAR1,"Among the genes ZNF695, MUC6, TNK2, SNTG2, and IFNAR1, which exhibits the highest fibroblast-specific expression relevant to targeting Sjogren syndrome?","Among the genes ZNF695, MUC6, TNK2, SNTG2, and IFNAR1, which exhibits the highest fibroblast-specific expression relevant to targeting Sjogren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and obtain their cell-type–specific embeddings from the PINNACLE database. Determine the subset of these targets that overlaps with the fibroblast-activated genes in PINNACLE. For this overlapping set, compute an average embedding as a reference, then calculate the cosine similarity between this reference and each individual target’s embedding. If one gene shows significantly higher similarity than the others, designate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MYH15', 'PPIA', 'VMA21', 'NEK11', 'NTAN1']",Sjogren syndrome,fibroblast,PPIA,"Among the genes MYH15, PPIA, VMA21, NEK11, and NTAN1, which shows the highest fibroblast-specific expression and thus represents the most promising candidate for targeting Sjögren's syndrome?","Among the genes MYH15, PPIA, VMA21, NEK11, and NTAN1, which shows the highest fibroblast-specific expression and thus represents the most promising candidate for targeting Sjögren's syndrome? Using the curated list of validated therapeutic targets for Sjogren syndrome, retrieve their cell-type–specific embeddings from the PINNACLE dataset. Identify which of these targets overlap with PINNACLE’s fibroblast-activated genes and compute the average embedding of the overlapping set. Then, calculate the cosine similarity between this average embedding and the embedding of each overlapping gene. If one gene exhibits a markedly higher similarity relative to the others, nominate it as the top candidate and provide a concise, evidence-based justification for its biological relevance in Sjogren syndrome."
"['DRP2', 'ATG16L2', 'GTF2I', 'OR5H1', 'TEX47']",Sjogren syndrome,fibroblast,GTF2I,"Which gene among DRP2, ATG16L2, GTF2I, OR5H1, and TEX47 exhibits the highest fibroblast-specific expression, indicating its potential as the most promising target for Sjogren syndrome intervention?","Which gene among DRP2, ATG16L2, GTF2I, OR5H1, and TEX47 exhibits the highest fibroblast-specific expression, indicating its potential as the most promising target for Sjogren syndrome intervention? Identify the validated therapeutic targets for Sjogren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with fibroblast-activated genes in the dataset. Compute the average embedding of this overlapping set and calculate the cosine similarity between this average and each individual target’s embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['THBS2', 'COPG2', 'STAT1', 'SPDEF', 'PIGG']",Sjogren syndrome,fibroblast,STAT1,"Which gene among THBS2, COPG2, STAT1, SPDEF, and PIGG shows the most fibroblast-specific expression, making it the most promising candidate for targeted intervention in Sjögren syndrome?","Which gene among THBS2, COPG2, STAT1, SPDEF, and PIGG shows the most fibroblast-specific expression, making it the most promising candidate for targeted intervention in Sjögren syndrome? Identify the validated therapeutic targets for Sjogren syndrome and extract their corresponding cell-type–specific embeddings from PINNACLE. Then, identify which fibroblast-activated genes reported in PINNACLE overlap with these targets. For this overlapping set, calculate the average embedding and compute the cosine similarity between this reference and the embedding of each individual target gene. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-supported rationale for its biological relevance."
"['JAK1', 'TET1', 'ZNF689', 'TASOR', 'UTP11']",Sjogren syndrome,fibroblast,JAK1,"Among the genes JAK1, TET1, ZNF689, TASOR, and UTP11, which one shows the highest fibroblast cell-type specificity in relation to Sjogren syndrome?","Among the genes JAK1, TET1, ZNF689, TASOR, and UTP11, which one shows the highest fibroblast cell-type specificity in relation to Sjogren syndrome? Identify experimentally validated therapeutic targets for Sjögren syndrome and extract their cell-type–specific embeddings from PINNACLE. Next, identify which of the fibroblast-activated genes in PINNACLE overlap with these targets, thereby defining the cell-type–specific targets for Sjögren syndrome. Compute the average embedding for this overlapping set, then calculate the cosine similarity between the average and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
