candidate_genes,disease,celltype,y,user_question,full_query
"['NDUFAB1', 'PLA2G5', 'TIAF1', 'LMOD3', 'SPRR3']",follicular lymphoma,mature nk t cell,NDUFAB1,"Among the genes NDUFAB1, PLA2G5, TIAF1, LMOD3, and SPRR3, which displays the highest cell-type specificity in mature natural killer T cells for targeting follicular lymphoma?","Among the genes NDUFAB1, PLA2G5, TIAF1, LMOD3, and SPRR3, which displays the highest cell-type specificity in mature natural killer T cells for targeting follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, identify the overlap between these targets and the set of mature NK T cell–activated genes in PINNACLE, defining the overlapping genes as the cell-type–specific targets for follicular lymphoma. Compute the average embedding for the overlapping set to serve as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based explanation for its biological relevance."
"['KCNA10', 'ETNK1', 'SLC30A6', 'SERPINA5', 'NDUFS6']",follicular lymphoma,mature nk t cell,NDUFS6,"Among the genes KCNA10, ETNK1, SLC30A6, SERPINA5, and NDUFS6, which one exhibits the highest cell-type specificity in mature NK/T cells for targeting follicular lymphoma?","Among the genes KCNA10, ETNK1, SLC30A6, SERPINA5, and NDUFS6, which one exhibits the highest cell-type specificity in mature NK/T cells for targeting follicular lymphoma? Identify and extract the verified therapeutic targets for follicular lymphoma along with their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with the set of mature NK T cell–activated genes in PINNACLE to define cell-type–specific targets for follicular lymphoma. Compute the average embedding for this overlapping gene set and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['TSEN54', 'HSP90AA1', 'RIPOR3', 'CDC27', 'NR1I2']",follicular lymphoma,mature nk t cell,HSP90AA1,"Among TSEN54, HSP90AA1, RIPOR3, CDC27, and NR1I2, which gene exhibits the highest cell-type specificity in mature NKT cells, making it the most promising candidate for targeting follicular lymphoma?","Among TSEN54, HSP90AA1, RIPOR3, CDC27, and NR1I2, which gene exhibits the highest cell-type specificity in mature NKT cells, making it the most promising candidate for targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma in PINNACLE and retrieve their corresponding cell-type–specific embeddings. Next, from the set of mature NK T cell–activated genes in PINNACLE, determine which genes overlap with these targets. Compute the average embedding of this overlapping group and calculate the cosine similarity between this reference embedding and the embedding of each individual target. If one gene exhibits substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['PRPF31', 'POLE3', 'PLCXD3', 'UBE2H', 'ASAH1']",follicular lymphoma,mature nk t cell,POLE3,"Among the genes PRPF31, POLE3, PLCXD3, UBE2H, and ASAH1, which one demonstrates the highest cell-type specificity in mature NK T cells for potential targeting in follicular lymphoma?","Among the genes PRPF31, POLE3, PLCXD3, UBE2H, and ASAH1, which one demonstrates the highest cell-type specificity in mature NK T cells for potential targeting in follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the mature NK T cell-activated genes in PINNACLE to define a set of cell-type–specific follicular lymphoma targets. Calculate the average embedding of these overlapping genes and then compute the cosine similarity between this average and each individual gene’s embedding. If one gene exhibits a distinctly higher similarity than the others, select it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ZDHHC16', 'TOP2B', 'RBP3', 'SIKE1', 'ULBP1']",follicular lymphoma,myeloid cell,TOP2B,"Among the genes ZDHHC16, TOP2B, RBP3, SIKE1, and ULBP1, which one exhibits the highest specificity for myeloid cells as a potential target in follicular lymphoma?","Among the genes ZDHHC16, TOP2B, RBP3, SIKE1, and ULBP1, which one exhibits the highest specificity for myeloid cells as a potential target in follicular lymphoma? Identify the experimentally validated therapeutic targets for follicular lymphoma and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which myeloid cell-activated genes from PINNACLE overlap with these targets. Using the overlapping set, compute the average embedding as a reference and calculate the cosine similarity between this reference and each gene’s embedding. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['CDC25C', 'NDUFB8', 'BCL3', 'CRLF2', 'SDHAF2']",follicular lymphoma,myeloid cell,NDUFB8,"Among the genes CDC25C, NDUFB8, BCL3, CRLF2, and SDHAF2, which one exhibits the highest myeloid cell-specific expression, making it the most promising candidate for targeted therapy in follicular lymphoma?","Among the genes CDC25C, NDUFB8, BCL3, CRLF2, and SDHAF2, which one exhibits the highest myeloid cell-specific expression, making it the most promising candidate for targeted therapy in follicular lymphoma? Retrieve the verified therapeutic targets for follicular lymphoma along with their cell-type–specific embeddings from PINNACLE. Identify the intersection between these targets and the myeloid cell-activated genes in PINNACLE, and calculate the average embedding for this overlapping set. Next, compute the cosine similarity between this average embedding and each individual target. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based explanation for its biological relevance."
"['GALM', 'HLA-DRB1', 'MRPL13', 'LINC00518', 'PYROXD2']",follicular lymphoma,myeloid cell,HLA-DRB1,"Which gene—GALM, HLA-DRB1, MRPL13, LINC00518, or PYROXD2—exhibits the highest myeloid cell-type specificity for potential targeting in follicular lymphoma?","Which gene—GALM, HLA-DRB1, MRPL13, LINC00518, or PYROXD2—exhibits the highest myeloid cell-type specificity for potential targeting in follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and retrieve their cell-type–specific PINNACLE embeddings. Next, determine which of these targets overlap with myeloid cell-activated genes in PINNACLE to define a cell-type–specific target set. Calculate the average embedding for this set and then compute the cosine similarity between this average and each individual target's embedding. If one gene shows markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['IL12RB1', 'CD22', 'URB1-AS1', 'ANAPC11', 'PRM1']",follicular lymphoma,myeloid cell,CD22,"Among the genes IL12RB1, CD22, URB1-AS1, ANAPC11, and PRM1, which exhibits the greatest cell type-specific expression in myeloid cells, making it the most promising candidate for targeted therapy in follicular lymphoma?","Among the genes IL12RB1, CD22, URB1-AS1, ANAPC11, and PRM1, which exhibits the greatest cell type-specific expression in myeloid cells, making it the most promising candidate for targeted therapy in follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and retrieve their corresponding cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the set of myeloid cell-activated genes in PINNACLE. For the overlapping genes, compute an average embedding to serve as a reference, and then calculate the cosine similarity between this reference and each individual gene. If one gene exhibits a significantly higher similarity compared to the others, nominate it as the primary candidate and provide a concise, evidence-supported rationale for its biological relevance."
"['ATP5PO', 'SH3BP4', 'CTPS2', 'KY', 'NDUFB3']",follicular lymphoma,myeloid cell,NDUFB3,"Among the genes ATP5PO, SH3BP4, CTPS2, KY, and NDUFB3, which one exhibits the highest myeloid cell specificity as a potential target in the context of follicular lymphoma?","Among the genes ATP5PO, SH3BP4, CTPS2, KY, and NDUFB3, which one exhibits the highest myeloid cell specificity as a potential target in the context of follicular lymphoma? For follicular lymphoma, identify validated therapeutic targets and extract their cell-type–specific embeddings from the PINNACLE dataset. Next, determine the overlap between these targets and the myeloid cell–activated genes in PINNACLE, defining this intersection as the cell-type–specific targets for the disease. Calculate the average embedding of these overlapping genes to serve as a reference, then compute the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological relevance."
"['SLC39A7', 'TAOK2', 'GDPD2', 'TUBB6', 'ANKIB1']",follicular lymphoma,myeloid cell,TUBB6,"Among genes SLC39A7, TAOK2, GDPD2, TUBB6, and ANKIB1, which exhibits the highest myeloid cell type specificity relevant to targeting follicular lymphoma?","Among genes SLC39A7, TAOK2, GDPD2, TUBB6, and ANKIB1, which exhibits the highest myeloid cell type specificity relevant to targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and extract their cell-type-specific embeddings from the PINNACLE database. Next, determine which genes from the myeloid cell activation subset in PINNACLE overlap with these targets. Calculate the average embedding of this overlapping set as a reference, then compute the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['TPSAB1', 'MT-ND1', 'PRDX4', 'RBBP8', 'POP4']",follicular lymphoma,myeloid cell,MT-ND1,"Which gene among TPSAB1, MT-ND1, PRDX4, RBBP8, and POP4 exhibits the most specific expression in myeloid cells, making it the strongest candidate for targeted treatment in follicular lymphoma?","Which gene among TPSAB1, MT-ND1, PRDX4, RBBP8, and POP4 exhibits the most specific expression in myeloid cells, making it the strongest candidate for targeted treatment in follicular lymphoma? Identify all validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of the myeloid cell–activated genes in PINNACLE overlap with these targets to define the cell-type–specific target set for follicular lymphoma. Compute the average embedding of this set and then calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['IMPDH2', 'CNGB1', 'MPP7', 'ZFYVE1', 'POLR3K']",follicular lymphoma,myeloid cell,IMPDH2,"Among the genes IMPDH2, CNGB1, MPP7, ZFYVE1, and POLR3K, which demonstrates the highest cell-type specificity in myeloid cells for follicular lymphoma targeting?","Among the genes IMPDH2, CNGB1, MPP7, ZFYVE1, and POLR3K, which demonstrates the highest cell-type specificity in myeloid cells for follicular lymphoma targeting? Which verified therapeutic targets for follicular lymphoma can be identified within the PINNACLE cell‐type–specific embeddings? Identify the subset of these targets that overlap with myeloid cell–activated genes in PINNACLE, then compute the average embedding of this overlapping set. Next, calculate the cosine similarity between this reference embedding and each individual target embedding. If one gene shows a significantly higher similarity than the others, nominate it as the prime candidate and provide a concise, evidence-based rationale for its biological relevance."
"['RPL8', 'MIA', 'FBXO21', 'NDUFB4', 'PPP1R1C']",follicular lymphoma,myeloid cell,NDUFB4,"Among the genes RPL8, MIA, FBXO21, NDUFB4, and PPP1R1C, which exhibits the highest specificity for myeloid cells and is most promising as a target for follicular lymphoma therapy?","Among the genes RPL8, MIA, FBXO21, NDUFB4, and PPP1R1C, which exhibits the highest specificity for myeloid cells and is most promising as a target for follicular lymphoma therapy? Identify the validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which myeloid cell–activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific follicular lymphoma targets. Compute the average embedding for these overlapping genes as a reference vector, and then calculate the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['EN1', 'PSMB5', 'SHH', 'PIAS4', 'PPM1E']",follicular lymphoma,myeloid cell,PSMB5,"Among the candidate genes EN1, PSMB5, SHH, PIAS4, and PPM1E, which one exhibits the highest level of myeloid cell-specific expression and shows the greatest potential as a therapeutic target for follicular lymphoma?","Among the candidate genes EN1, PSMB5, SHH, PIAS4, and PPM1E, which one exhibits the highest level of myeloid cell-specific expression and shows the greatest potential as a therapeutic target for follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which myeloid cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific candidate genes. Compute the average embedding of this candidate set and then calculate the cosine similarity between this reference embedding and each individual gene embedding. If one gene shows substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['HILPDA', 'ITGA7', 'NDUFB7', 'COL9A2', 'MLX']",follicular lymphoma,myeloid cell,NDUFB7,"Among HILPDA, ITGA7, NDUFB7, COL9A2, and MLX, which gene exhibits the highest specificity in myeloid cells for use as a therapeutic target in follicular lymphoma?","Among HILPDA, ITGA7, NDUFB7, COL9A2, and MLX, which gene exhibits the highest specificity in myeloid cells for use as a therapeutic target in follicular lymphoma? Retrieve the cell-type–specific embeddings from PINNACLE for verified therapeutic targets of follicular lymphoma. Identify the overlap between these targets and the myeloid cell–activated genes catalogued in PINNACLE, and compute the average embedding for this intersecting set. Next, calculate the cosine similarity between this average embedding and the embedding of each target gene. If one gene shows a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ABR', 'GRXCR1', 'SSBP3', 'TLR1', 'PIK3R5']",follicular lymphoma,myeloid cell,PIK3R5,"Among the genes ABR, GRXCR1, SSBP3, TLR1, and PIK3R5, which exhibits the highest myeloid cell specificity for targeting follicular lymphoma?","Among the genes ABR, GRXCR1, SSBP3, TLR1, and PIK3R5, which exhibits the highest myeloid cell specificity for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and extract their cell-type-specific embeddings from PINNACLE. Next, identify which myeloid cell-activated genes in PINNACLE overlap with these therapeutic targets to define a set of follicular lymphoma cell-type–specific targets. Compute the average embedding for this overlapping set, and then calculate the cosine similarity between this reference embedding and each individual target’s embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale regarding its biological relevance."
"['MCRIP2', 'GGT6', 'NDUFA9', 'C14orf180', 'HAPLN1']",follicular lymphoma,myeloid cell,NDUFA9,"Which of the following genes—MCRIP2, GGT6, NDUFA9, C14orf180, or HAPLN1—exhibits the highest specificity for myeloid cells in the context of targeting follicular lymphoma?","Which of the following genes—MCRIP2, GGT6, NDUFA9, C14orf180, or HAPLN1—exhibits the highest specificity for myeloid cells in the context of targeting follicular lymphoma? Identify the known therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the myeloid cell-activated genes in the dataset. For the overlapping genes, compute an average embedding to serve as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene shows significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['HLA-DRB5', 'CAMK2A', 'CCL23', 'DMTN', 'RAB26']",follicular lymphoma,myeloid cell,HLA-DRB5,"Among HLA-DRB5, CAMK2A, CCL23, DMTN, and RAB26, which gene exhibits the most specific expression in myeloid cells and represents the best candidate for targeting follicular lymphoma?","Among HLA-DRB5, CAMK2A, CCL23, DMTN, and RAB26, which gene exhibits the most specific expression in myeloid cells and represents the best candidate for targeting follicular lymphoma? Identify confirmed therapeutic targets for follicular lymphoma and extract their cell-type-specific embeddings from PINNACLE. Next, from the set of myeloid cell-activated genes in PINNACLE, determine which genes overlap with these targets to define the cell-type-specific targets for follicular lymphoma. Compute the average embedding for this overlapping set as a reference and calculate the cosine similarity between this reference and each individual target gene. If one gene displays a significantly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based explanation for its biological relevance."
"['ZNF277', 'PIK3CD', 'RABEPK', 'ZBTB24', 'SLC34A3']",follicular lymphoma,myeloid cell,PIK3CD,"Among the genes ZNF277, PIK3CD, RABEPK, ZBTB24, and SLC34A3, which one displays the highest level of myeloid cell-specific expression relevant to follicular lymphoma targeting?","Among the genes ZNF277, PIK3CD, RABEPK, ZBTB24, and SLC34A3, which one displays the highest level of myeloid cell-specific expression relevant to follicular lymphoma targeting? Identify the verified therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which of these targets overlap with genes activated in myeloid cells, and compute the average embedding of the overlapping set as a reference. Then, calculate the cosine similarity between this reference embedding and each target's embedding. If one gene exhibits a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['EPHA3', 'IGHM', 'ASS1', 'ZNF217', 'POLD4']",follicular lymphoma,myeloid cell,POLD4,"Among EPHA3, IGHM, ASS1, ZNF217, and POLD4, which gene exhibits the highest specificity in myeloid cells for potential targeted intervention in follicular lymphoma?","Among EPHA3, IGHM, ASS1, ZNF217, and POLD4, which gene exhibits the highest specificity in myeloid cells for potential targeted intervention in follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of the myeloid cell-activated genes in PINNACLE overlap with these targets, defining the cell-type–specific targets for follicular lymphoma. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference and each individual target. Finally, if one gene shows a noticeably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['NMBR', 'WNK1', 'TMEM54', 'NDUFAF4', 'IL17RB']",follicular lymphoma,myeloid cell,NDUFAF4,"Which gene among NMBR, WNK1, TMEM54, NDUFAF4, and IL17RB exhibits the highest cell-type specificity in myeloid cells, making it the optimal candidate for targeted therapy in follicular lymphoma?","Which gene among NMBR, WNK1, TMEM54, NDUFAF4, and IL17RB exhibits the highest cell-type specificity in myeloid cells, making it the optimal candidate for targeted therapy in follicular lymphoma? For follicular lymphoma, compile a list of verified therapeutic targets and obtain their cell-type specific embeddings from PINNACLE. Identify the subset of these targets that overlaps with PINNACLE’s myeloid cell-activated genes to define the cell-type specific targets for the disease. Next, compute the average embedding for this overlapping set, then determine the cosine similarity between the reference vector and each individual target’s embedding. Finally, if one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['ZNF329', 'RUVBL2', 'MT-ND5', 'NOL7', 'CXorf66']",follicular lymphoma,myeloid cell,MT-ND5,"Among the genes ZNF329, RUVBL2, MT-ND5, NOL7, and CXorf66, which one exhibits the highest specificity for myeloid cells, making it the most promising candidate for targeted intervention in follicular lymphoma?","Among the genes ZNF329, RUVBL2, MT-ND5, NOL7, and CXorf66, which one exhibits the highest specificity for myeloid cells, making it the most promising candidate for targeted intervention in follicular lymphoma? Using PINNACLE, extract the cell-type–specific embeddings for validated therapeutic targets of follicular lymphoma. Next, identify which of these targets overlap with the myeloid cell–activated genes in PINNACLE. Calculate the average embedding of the overlapping genes and determine the cosine similarity between this average and each individual target embedding. If one gene shows a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['PKN1', 'MIDEAS', 'RPL18A', 'TUBB4B', 'PROSER2']",follicular lymphoma,myeloid cell,TUBB4B,"Among the genes PKN1, MIDEAS, RPL18A, TUBB4B, and PROSER2, which one exhibits the highest cell-type specificity in myeloid cells for targeting follicular lymphoma?","Among the genes PKN1, MIDEAS, RPL18A, TUBB4B, and PROSER2, which one exhibits the highest cell-type specificity in myeloid cells for targeting follicular lymphoma? Identify experimentally validated therapeutic targets for follicular lymphoma and extract their cell-type–specific embedding data from PINNACLE. Next, determine which myeloid cell-activated genes in PINNACLE overlap with these targets to define a set of candidate genes. Compute the average embedding vector for this candidate set and calculate the cosine similarity between this reference vector and the individual gene embeddings. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PGM3', 'ICOS', 'NPM1', 'MT-ND4L', 'TBX20']",follicular lymphoma,myeloid cell,MT-ND4L,"Among the genes PGM3, ICOS, NPM1, MT-ND4L, and TBX20, which is most specifically expressed in myeloid cells, making it the optimal candidate for targeting follicular lymphoma?","Among the genes PGM3, ICOS, NPM1, MT-ND4L, and TBX20, which is most specifically expressed in myeloid cells, making it the optimal candidate for targeting follicular lymphoma? Identify confirmed therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from the PINNACLE dataset. Then, from the myeloid cell-activated genes available in PINNACLE, determine which ones overlap with these targets to form a set of cell-type–specific targets for the disease. Compute the average embedding of this set and calculate the cosine similarity between this average and each individual gene embedding. If one gene shows significantly higher similarity than the others, nominate it as the prime candidate, providing a concise, evidence-based rationale for its biological relevance."
"['KRT1', 'NDUFB5', 'CNIH3', 'NDRG2', 'CNNM4']",follicular lymphoma,plasmacytoid dendritic cell,NDUFB5,"Which gene—KRT1, NDUFB5, CNIH3, NDRG2, or CNNM4—exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeted follicular lymphoma therapy?","Which gene—KRT1, NDUFB5, CNIH3, NDRG2, or CNNM4—exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeted follicular lymphoma therapy? Identify the validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from the PINNACLE database. Next, determine which plasmacytoid dendritic cell–activated genes in PINNACLE overlap with these follicular lymphoma targets, forming a set of cell-type specific targets. Calculate the average embedding for this set and then compute the cosine similarity between this reference and each individual target embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['NFE2', 'NBPF3', 'HDAC9', 'DSTN', 'SCAMP1']",follicular lymphoma,plasmacytoid dendritic cell,HDAC9,"Among the genes NFE2, NBPF3, HDAC9, DSTN, and SCAMP1, which exhibits the highest specificity in plasmacytoid dendritic cells, making it the single best candidate for targeted therapy in follicular lymphoma?","Among the genes NFE2, NBPF3, HDAC9, DSTN, and SCAMP1, which exhibits the highest specificity in plasmacytoid dendritic cells, making it the single best candidate for targeted therapy in follicular lymphoma? Determine the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from the PINNACLE database. Next, identify the overlap between these targets and the plasmacytoid dendritic cell–activated genes in PINNACLE. For the overlapping gene set, compute the average embedding as a reference, then calculate the cosine similarity between this reference and each individual target embedding. Finally, if one gene shows a substantially higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance in follicular lymphoma."
"['NDUFS3', 'FGF17', 'ATF5', 'CACNA1A', 'CRAT']",follicular lymphoma,plasmacytoid dendritic cell,NDUFS3,"Which gene among NDUFS3, FGF17, ATF5, CACNA1A, and CRAT demonstrates the highest specificity for plasmacytoid dendritic cells in the context of targeted follicular lymphoma therapy?","Which gene among NDUFS3, FGF17, ATF5, CACNA1A, and CRAT demonstrates the highest specificity for plasmacytoid dendritic cells in the context of targeted follicular lymphoma therapy? Which verified therapeutic targets for follicular lymphoma have cell-type–specific embeddings in PINNACLE? Retrieve these embeddings and identify which targets overlap with genes activated in plasmacytoid dendritic cells. Using this overlapping set as the cell-type–specific targets for follicular lymphoma, compute their average embedding to serve as a reference, then determine the cosine similarity between this reference and each individual target. If one gene exhibits markedly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MSH5', 'VSIR', 'RAP1B', 'GTF2H4', 'NDUFS5']",follicular lymphoma,plasmacytoid dendritic cell,NDUFS5,"Which gene among MSH5, VSIR, RAP1B, GTF2H4, and NDUFS5 exhibits the highest cell-type-specific expression in plasmacytoid dendritic cells for targeting follicular lymphoma?","Which gene among MSH5, VSIR, RAP1B, GTF2H4, and NDUFS5 exhibits the highest cell-type-specific expression in plasmacytoid dendritic cells for targeting follicular lymphoma? Determine the verified therapeutic targets for follicular lymphoma and retrieve their cell-type–specific embeddings from the PINNACLE database. Identify which of these targets overlap with genes activated in plasmacytoid dendritic cells, defining a set of cell-type–specific targets. Calculate the average embedding for this set and then compute the cosine similarity between this average and the embedding of each individual target gene. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SAT1', 'POLD2', 'MED12', 'DAZAP1', 'MYOM1']",follicular lymphoma,plasmacytoid dendritic cell,POLD2,"Among the genes SAT1, POLD2, MED12, DAZAP1, and MYOM1, which one exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeted intervention in follicular lymphoma?","Among the genes SAT1, POLD2, MED12, DAZAP1, and MYOM1, which one exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeted intervention in follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which plasmacytoid dendritic cell-activated genes in PINNACLE overlap with these targets to define the cell-type–specific targets for follicular lymphoma. Compute the average embedding of this set and calculate the cosine similarity between the average and each individual target. If one gene shows markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['CD38', 'FAM98A', 'COX6A1', 'PPP1R3F', 'PRR5L']",follicular lymphoma,plasmacytoid dendritic cell,CD38,"Among the genes CD38, FAM98A, COX6A1, PPP1R3F, and PRR5L, which one exhibits the highest specificity for plasmacytoid dendritic cells, making it the most promising candidate for targeted follicular lymphoma therapy?","Among the genes CD38, FAM98A, COX6A1, PPP1R3F, and PRR5L, which one exhibits the highest specificity for plasmacytoid dendritic cells, making it the most promising candidate for targeted follicular lymphoma therapy? Identify verified therapeutic targets for follicular lymphoma and extract their corresponding cell-type–specific embeddings from the PINNACLE database. Next, determine the intersection between these targets and plasmacytoid dendritic cell–activated genes in PINNACLE. Compute the average embedding of the overlapping gene set and evaluate the cosine similarity between this reference and each individual target embedding. If a single gene demonstrates a markedly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological significance."
"['DDB1', 'CCDC70', 'MFAP3', 'RAB3A', 'C5orf24']",follicular lymphoma,plasmacytoid dendritic cell,DDB1,"Which gene among DDB1, CCDC70, MFAP3, RAB3A, and C5orf24 exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeting follicular lymphoma?","Which gene among DDB1, CCDC70, MFAP3, RAB3A, and C5orf24 exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeting follicular lymphoma? Which verified therapeutic targets for follicular lymphoma can be extracted from PINNACLE along with their cell-type–specific embeddings? Using the list of plasmacytoid dendritic cell-activated genes in PINNACLE, identify the overlapping genes with these lymphoma targets. Next, compute the average embedding for this overlapping set and calculate the cosine similarity between the reference embedding and each individual gene's embedding. If one gene displays a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['ATM', 'STIP1', 'CDH17', 'SHISA6', 'LYN']",follicular lymphoma,plasmacytoid dendritic cell,LYN,"Which gene among ATM, STIP1, CDH17, SHISA6, and LYN exhibits the highest cell-type specificity in plasmacytoid dendritic cells, making it the most promising candidate for targeting follicular lymphoma?","Which gene among ATM, STIP1, CDH17, SHISA6, and LYN exhibits the highest cell-type specificity in plasmacytoid dendritic cells, making it the most promising candidate for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the plasmacytoid dendritic cell–activated genes in PINNACLE to compile a set of cell-type–specific targets for follicular lymphoma. Compute the average embedding of this overlapping set to serve as a reference, then calculate the cosine similarity of each individual target to this reference. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['SYT13', 'NDUFB11', 'MALT1', 'POLR3K', 'UBE3D']",follicular lymphoma,plasmacytoid dendritic cell,NDUFB11,"Among the genes SYT13, NDUFB11, MALT1, POLR3K, and UBE3D, which one exhibits the greatest specificity of expression in plasmacytoid dendritic cells, making it the most promising target for follicular lymphoma?","Among the genes SYT13, NDUFB11, MALT1, POLR3K, and UBE3D, which one exhibits the greatest specificity of expression in plasmacytoid dendritic cells, making it the most promising target for follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from the PINNACLE database. Next, compare these targets with the plasmacytoid dendritic cell-activated genes in PINNACLE to identify the overlapping set, which represents cell-type–specific targets for follicular lymphoma. Compute the average embedding of this overlapping set to serve as a reference, and then calculate the cosine similarity between this reference and each individual gene embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
