candidate_genes,disease,celltype,y,user_question,full_query
"['RPL26L1', 'GAGE13', 'SLC5A1', 'TOP1', 'NEU4']",follicular lymphoma,myeloid cell,TOP1,"Which gene among RPL26L1, GAGE13, SLC5A1, TOP1, and NEU4 exhibits the highest level of myeloid cell-specific expression for potential targeting in follicular lymphoma?","Which gene among RPL26L1, GAGE13, SLC5A1, TOP1, and NEU4 exhibits the highest level of myeloid cell-specific expression for potential targeting in follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and obtain their cell-type-specific embeddings from PINNACLE. Next, determine which of the myeloid cell-activated genes in PINNACLE overlap with these targets to define the set of cell-type-specific targets. Calculate the average embedding for this overlapping set to serve as a reference, then compute the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['SMC3', 'SEC22A', 'NDUFA4', 'SP8', 'UBE2J2']",follicular lymphoma,myeloid cell,NDUFA4,"Which gene—SMC3, SEC22A, NDUFA4, SP8, or UBE2J2—displays the highest specificity for myeloid cells as a target for follicular lymphoma interventions?","Which gene—SMC3, SEC22A, NDUFA4, SP8, or UBE2J2—displays the highest specificity for myeloid cells as a target for follicular lymphoma interventions? Identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine the subset of these targets that overlap with myeloid cell–activated genes in PINNACLE. Compute the average embedding for this overlapping set to serve as a reference, then calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DCUN1D1', 'C5orf22', 'INTU', 'NDUFS5', 'IGSF8']",follicular lymphoma,myeloid cell,NDUFS5,"Among DCUN1D1, C5orf22, INTU, NDUFS5, and IGSF8, which gene exhibits the most specific expression in myeloid cells, making it the best candidate for targeting in follicular lymphoma?","Among DCUN1D1, C5orf22, INTU, NDUFS5, and IGSF8, which gene exhibits the most specific expression in myeloid cells, making it the best candidate for targeting in follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and retrieve their cell-type–specific embeddings from PINNACLE. Next, determine which myeloid cell-activated genes in PINNACLE overlap with these targets, and compute the average embedding of this overlapping set as a reference. Calculate the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MT-ND2', 'FDX1', 'ZNRD2', 'RNF103-CHMP3', 'INPP5J']",follicular lymphoma,myeloid cell,MT-ND2,"Among the genes MT-ND2, FDX1, ZNRD2, RNF103-CHMP3, and INPP5J, which exhibits the highest myeloid cell-type specificity relevant to targeting follicular lymphoma?","Among the genes MT-ND2, FDX1, ZNRD2, RNF103-CHMP3, and INPP5J, which exhibits the highest myeloid cell-type specificity relevant to targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Determine which of these targets overlap with the myeloid cell–activated genes in PINNACLE. Next, calculate the average embedding for this overlapping set and compute the cosine similarity between this average and each individual target. If one gene exhibits a markedly higher similarity than the others, identify it as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['MYO1D', 'NDUFB6', 'DPH3', 'ARMC7', 'CACNA1G']",follicular lymphoma,myeloid cell,NDUFB6,"Which gene—MYO1D, NDUFB6, DPH3, ARMC7, or CACNA1G—exhibits the highest cell-type specificity in myeloid cells for targeting follicular lymphoma?","Which gene—MYO1D, NDUFB6, DPH3, ARMC7, or CACNA1G—exhibits the highest cell-type specificity in myeloid cells for targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, identify the overlap between these targets and the myeloid cell-activated genes in PINNACLE, as this overlapping set represents the cell-type–specific targets for follicular lymphoma. Compute the average embedding of this set, then calculate the cosine similarity between this reference embedding and the embedding of each target gene. Finally, if one gene exhibits notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PIK3CB', 'VPS52', 'SEC11A', 'UBE2L6', 'COPS8']",follicular lymphoma,myeloid cell,PIK3CB,"Which gene among PIK3CB, VPS52, SEC11A, UBE2L6, and COPS8 exhibits the highest expression specificity in myeloid cells, making it the optimal candidate for targeting follicular lymphoma?","Which gene among PIK3CB, VPS52, SEC11A, UBE2L6, and COPS8 exhibits the highest expression specificity in myeloid cells, making it the optimal candidate for targeting follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and retrieve their cell-type–specific embeddings from the PINNACLE database. Next, determine which myeloid cell-activated genes from PINNACLE overlap with these targets to define a set of follicular lymphoma-specific genes. Compute the average embedding for this overlapping set, then calculate the cosine similarity between this average vector and each individual target embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['GTF3C3', 'CD28', 'NXPH2', 'PBRM1', 'CRBN']",follicular lymphoma,myeloid cell,CRBN,"Which gene among GTF3C3, CD28, NXPH2, PBRM1, and CRBN exhibits the highest myeloid cell-specific expression relevant for targeting follicular lymphoma?","Which gene among GTF3C3, CD28, NXPH2, PBRM1, and CRBN exhibits the highest myeloid cell-specific expression relevant for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which myeloid cell–activated genes in PINNACLE overlap with these targets, thereby defining a set of cell-type–specific targets for follicular lymphoma. Compute the average embedding of this overlapping set, and then calculate the cosine similarity between this reference and each individual target embedding. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PRR20A', 'ADGRL1', 'NDUFA12', 'ZBTB38', 'H2AC8']",follicular lymphoma,myeloid cell,NDUFA12,"Which gene among PRR20A, ADGRL1, NDUFA12, ZBTB38, and H2AC8 exhibits the highest myeloid cell-specific expression for targeted follicular lymphoma intervention?","Which gene among PRR20A, ADGRL1, NDUFA12, ZBTB38, and H2AC8 exhibits the highest myeloid cell-specific expression for targeted follicular lymphoma intervention? Identify the verified therapeutic targets for follicular lymphoma and extract their corresponding cell-type–specific embeddings from the PINNACLE database. Next, from the genes activated in myeloid cells within PINNACLE, determine the overlapping ones with these therapeutic targets to define the cell-specific targets for follicular lymphoma. Compute the average embedding of this overlapping set as a reference, then calculate the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological relevance."
"['CALD1', 'MEPE', 'PGLYRP2', 'VPS33A', 'JAK1']",follicular lymphoma,myeloid cell,JAK1,"Among the genes CALD1, MEPE, PGLYRP2, VPS33A, and JAK1, which exhibits the highest cell-type specificity in myeloid cells for targeted intervention in follicular lymphoma?","Among the genes CALD1, MEPE, PGLYRP2, VPS33A, and JAK1, which exhibits the highest cell-type specificity in myeloid cells for targeted intervention in follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with myeloid cell-activated genes in PINNACLE to define a set of cell-type–specific targets. Compute the average embedding of this set as a reference, then calculate the cosine similarity between the reference and each individual target embedding. If one gene exhibits markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MT-ND5', 'BAMBI', 'PCID2', 'B3GAT1', 'CT45A1']",follicular lymphoma,myeloid cell,MT-ND5,"Among the following genes—MT-ND5, BAMBI, PCID2, B3GAT1, and CT45A1—which one exhibits the highest specificity in myeloid cells for targeting follicular lymphoma?","Among the following genes—MT-ND5, BAMBI, PCID2, B3GAT1, and CT45A1—which one exhibits the highest specificity in myeloid cells for targeting follicular lymphoma? Identify verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Determine which myeloid cell-activated genes in PINNACLE overlap with these targets, defining the cell-type–specific targets for follicular lymphoma. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference and each individual target. If one gene exhibits significantly higher similarity than the others, nominate it as the top candidate, providing a concise, evidence-based rationale for its biological relevance."
"['PPP2R2B', 'ZCCHC12', 'KCTD13', 'SPINK4', 'EZH2']",follicular lymphoma,myeloid cell,EZH2,"Which gene among PPP2R2B, ZCCHC12, KCTD13, SPINK4, and EZH2 exhibits the highest cell-type specificity in myeloid cells relevant for targeting follicular lymphoma?","Which gene among PPP2R2B, ZCCHC12, KCTD13, SPINK4, and EZH2 exhibits the highest cell-type specificity in myeloid cells relevant for targeting follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and retrieve their cell-type–specific embeddings from the PINNACLE dataset. Then, determine which myeloid cell–activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific targets for follicular lymphoma. Compute the average embedding of this overlapping set as a reference and calculate the cosine similarity between this reference and each individual target gene. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation for its biological relevance in follicular lymphoma."
"['NDUFB7', 'GPKOW', 'MVP', 'MRPL14', 'DESI2']",follicular lymphoma,myeloid cell,NDUFB7,"Which gene among NDUFB7, GPKOW, MVP, MRPL14, and DESI2 exhibits the highest specificity in myeloid cells in the context of targeting follicular lymphoma?","Which gene among NDUFB7, GPKOW, MVP, MRPL14, and DESI2 exhibits the highest specificity in myeloid cells in the context of targeting follicular lymphoma? Identify and verify the therapeutic gene targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine the overlap between these targets and the myeloid cell-activated genes in PINNACLE to define the cell-type–specific targets for follicular lymphoma. Compute the average embedding of this overlapping set and calculate the cosine similarity between this average and each individual gene’s embedding. If one gene shows a significantly higher similarity compared to the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological significance."
"['VMA21', 'CDK4', 'TNKS2', 'LDHA', 'C2orf50']",follicular lymphoma,myeloid cell,CDK4,"Among VMA21, CDK4, TNKS2, LDHA, and C2orf50, which gene exhibits the highest specificity for myeloid cells, making it the most promising candidate for targeting follicular lymphoma?","Among VMA21, CDK4, TNKS2, LDHA, and C2orf50, which gene exhibits the highest specificity for myeloid cells, making it the most promising candidate for targeting follicular lymphoma? Using PINNACLE data, identify the verified therapeutic targets for follicular lymphoma and extract their corresponding cell-type–specific embeddings. Next, determine which genes associated with myeloid cell activation in PINNACLE overlap with these targets to define a set of cell-type–specific targets for follicular lymphoma. Calculate the average embedding of this overlapping set and compute the cosine similarity between this average and the embedding of each individual target. Finally, if one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['OMP', 'GSKIP', 'PRPF8', 'FAM169A', 'IMPDH2']",follicular lymphoma,myeloid cell,IMPDH2,"Among the genes OMP, GSKIP, PRPF8, FAM169A, and IMPDH2, which one demonstrates the highest cell-type specific expression in myeloid cells, making it the most promising candidate for targeting follicular lymphoma?","Among the genes OMP, GSKIP, PRPF8, FAM169A, and IMPDH2, which one demonstrates the highest cell-type specific expression in myeloid cells, making it the most promising candidate for targeting follicular lymphoma? Identify verified therapeutic targets for follicular lymphoma and retrieve their corresponding cell-type–specific embeddings from the PINNACLE database. Next, determine which myeloid cell‐activated genes in PINNACLE overlap with these targets to define a cell-type–specific target set. Compute the average embedding of this set and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['EN1', 'XIST', 'NT5C', 'PPIA', 'MUC12']",follicular lymphoma,myeloid cell,PPIA,"Among the genes EN1, XIST, NT5C, PPIA, and MUC12, which one exhibits the highest cell-type specificity in myeloid cells for targeting follicular lymphoma?","Among the genes EN1, XIST, NT5C, PPIA, and MUC12, which one exhibits the highest cell-type specificity in myeloid cells for targeting follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from the PINNACLE database. Then, identify the overlap between these targets and the myeloid cell-activated genes in PINNACLE. Compute the average embedding for the overlapping set and calculate the cosine similarity between this average and each individual target’s embedding. If one gene shows a substantially higher similarity than the others, nominate it as the top candidate and provide a brief, evidence-based rationale for its biological relevance."
"['ZNF705D', 'NDUFS2', 'PIK3C3', 'MORN2', 'MINDY2']",follicular lymphoma,myeloid cell,NDUFS2,"Among the genes ZNF705D, NDUFS2, PIK3C3, MORN2, and MINDY2, which one exhibits the highest myeloid cell-specific expression, making it the most promising candidate for targeted therapy in follicular lymphoma?","Among the genes ZNF705D, NDUFS2, PIK3C3, MORN2, and MINDY2, which one exhibits the highest myeloid cell-specific expression, making it the most promising candidate for targeted therapy in follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from the PINNACLE dataset. Next, determine which myeloid cell-activated genes overlap with these targets; these overlapping genes represent the cell-type–specific targets for follicular lymphoma. Compute the average embedding of this overlapping set and calculate the cosine similarity between this reference and each individual target. If one gene shows a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['PCDHGC3', 'RBMX2', 'SOX4', 'IFNAR1', 'ODF3L1']",follicular lymphoma,myeloid cell,IFNAR1,"Among the following genes—PCDHGC3, RBMX2, SOX4, IFNAR1, and ODF3L1—which one exhibits the highest myeloid cell-type specificity relevant for targeted therapy in follicular lymphoma?","Among the following genes—PCDHGC3, RBMX2, SOX4, IFNAR1, and ODF3L1—which one exhibits the highest myeloid cell-type specificity relevant for targeted therapy in follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and extract their cell‐type–specific embeddings from PINNACLE. Next, determine which of the myeloid cell–activated genes in PINNACLE overlap with these targets, and compute the average embedding of this overlapping set as a reference. Calculate the cosine similarity between this reference and each individual target’s embedding, and if one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate—supporting your choice with a concise, evidence‐based explanation of its biological relevance."
"['MTFR1L', 'MB21D2', 'GCSAM', 'PIK3CD', 'PRRX2']",follicular lymphoma,myeloid cell,PIK3CD,"Among MTFR1L, MB21D2, GCSAM, PIK3CD, and PRRX2, which gene displays the highest myeloid cell specificity in the context of follicular lymphoma targeting?","Among MTFR1L, MB21D2, GCSAM, PIK3CD, and PRRX2, which gene displays the highest myeloid cell specificity in the context of follicular lymphoma targeting? Retrieve cell-type–specific embeddings from PINNACLE for validated therapeutic targets of follicular lymphoma and identify which targets overlap with myeloid cell-activated genes. Calculate the average embedding for these overlapping genes, then compute the cosine similarity between this average and each individual target embedding. If one gene shows significantly higher similarity compared to the others, designate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance."
"['CAND1', 'LTBP1', 'ZCCHC3', 'BCL2A1', 'NUDC']",follicular lymphoma,myeloid cell,BCL2A1,"Which gene among CAND1, LTBP1, ZCCHC3, BCL2A1, and NUDC demonstrates the highest specificity in myeloid cells for targeting follicular lymphoma?","Which gene among CAND1, LTBP1, ZCCHC3, BCL2A1, and NUDC demonstrates the highest specificity in myeloid cells for targeting follicular lymphoma? Using PINNACLE data, identify the cell-type–specific embeddings for confirmed therapeutic targets of follicular lymphoma. Next, determine the overlap between these targets and the myeloid cell-activated genes in PINNACLE to define the refined target set. Calculate the average embedding of these genes as a reference, then compute the cosine similarity between this reference and each individual target embedding. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['F3', 'SLC1A3', 'RGS5', 'CD22', 'FUT11']",follicular lymphoma,myeloid cell,CD22,"Among the genes F3, SLC1A3, RGS5, CD22, and FUT11, which exhibits the greatest specificity for myeloid cells and would serve as the optimal target for follicular lymphoma?","Among the genes F3, SLC1A3, RGS5, CD22, and FUT11, which exhibits the greatest specificity for myeloid cells and would serve as the optimal target for follicular lymphoma? Using a verified list of therapeutic targets for follicular lymphoma, retrieve their cell-type–specific embeddings from the PINNACLE database. Identify the subset of these targets that overlap with myeloid cell-activated genes, then compute the average embedding for this overlapping set. Next, calculate the cosine similarity between this reference embedding and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate that gene as the top candidate and provide a concise, evidence-based explanation for its biological relevance."
"['NDUFC1', 'EIF3C', 'AKT1S1', 'RPL26L1', 'KMO']",follicular lymphoma,plasmacytoid dendritic cell,NDUFC1,"Which gene among NDUFC1, EIF3C, AKT1S1, RPL26L1, and KMO demonstrates the highest cell-type specificity in plasmacytoid dendritic cells for targeting follicular lymphoma?","Which gene among NDUFC1, EIF3C, AKT1S1, RPL26L1, and KMO demonstrates the highest cell-type specificity in plasmacytoid dendritic cells for targeting follicular lymphoma? Using PINNACLE, identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings. Next, determine which of these targets overlap with the plasmacytoid dendritic cell–activated genes from PINNACLE. Calculate the average embedding for this overlapping set to serve as a reference, then compute the cosine similarity between this reference and each individual target. If one gene has a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance to follicular lymphoma."
"['CFHR5', 'LOXL1', 'DNMT1', 'SRFBP1', 'EMC9']",follicular lymphoma,plasmacytoid dendritic cell,DNMT1,"Among CFHR5, LOXL1, DNMT1, SRFBP1, and EMC9, which gene exhibits the highest specificity in plasmacytoid dendritic cells, making it the most promising candidate for targeted follicular lymphoma therapy?","Among CFHR5, LOXL1, DNMT1, SRFBP1, and EMC9, which gene exhibits the highest specificity in plasmacytoid dendritic cells, making it the most promising candidate for targeted follicular lymphoma therapy? Retrieve the verified therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, identify the overlap between these targets and the plasmacytoid dendritic cell–activated genes in PINNACLE to define a set of cell-type–specific targets for follicular lymphoma. For this overlapping set, compute the average embedding as a reference, then calculate the cosine similarity between this reference and each individual target’s embedding. If one gene exhibits a markedly higher cosine similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in follicular lymphoma."
"['EGR4', 'NDUFA6', 'SERPINI1', 'CDK11A', 'ATG2A']",follicular lymphoma,plasmacytoid dendritic cell,NDUFA6,"Among the genes EGR4, NDUFA6, SERPINI1, CDK11A, and ATG2A, which one exhibits the most restricted expression in plasmacytoid dendritic cells, making it the optimal target candidate for follicular lymphoma?","Among the genes EGR4, NDUFA6, SERPINI1, CDK11A, and ATG2A, which one exhibits the most restricted expression in plasmacytoid dendritic cells, making it the optimal target candidate for follicular lymphoma? Using the PINNACLE database, identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings. Next, determine which of these targets overlap with plasmacytoid dendritic cell-activated genes in PINNACLE to define a set of follicular lymphoma cell-type–specific targets. Calculate the average embedding of this set and then compute the cosine similarity between this reference and each individual target. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['MIOS', 'USB1', 'KRTAP10-10', 'THBS3', 'NDUFAF3']",follicular lymphoma,plasmacytoid dendritic cell,NDUFAF3,"Among the genes MIOS, USB1, KRTAP10-10, THBS3, and NDUFAF3, which one exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeting follicular lymphoma?","Among the genes MIOS, USB1, KRTAP10-10, THBS3, and NDUFAF3, which one exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which plasmacytoid dendritic cell-activated genes in PINNACLE overlap with these targets to define a set of cell-type–specific targets for follicular lymphoma. Compute the average embedding for this set and then calculate the cosine similarity between this average embedding and the individual target embeddings. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['IFNAR1', 'HNRNPLL', 'DCP1B', 'RPSA', 'PAFAH1B3']",follicular lymphoma,plasmacytoid dendritic cell,IFNAR1,"Among IFNAR1, HNRNPLL, DCP1B, RPSA, and PAFAH1B3, which gene exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeting follicular lymphoma?","Among IFNAR1, HNRNPLL, DCP1B, RPSA, and PAFAH1B3, which gene exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and retrieve their cell-type–specific embeddings from PINNACLE. Next, identify the subset of these targets that overlap with genes activated in plasmacytoid dendritic cells. Calculate the average embedding of this overlapping gene set to serve as a reference, then compute the cosine similarity between the reference and each individual target embedding. If one gene exhibits a significantly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based explanation of its biological relevance in follicular lymphoma."
"['RIBC2', 'NDUFA3', 'CPN1', 'CYB5A', 'CCDC85A']",follicular lymphoma,plasmacytoid dendritic cell,NDUFA3,"Among the genes RIBC2, NDUFA3, CPN1, CYB5A, and CCDC85A, which one exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeting follicular lymphoma?","Among the genes RIBC2, NDUFA3, CPN1, CYB5A, and CCDC85A, which one exhibits the highest cell-type specificity in plasmacytoid dendritic cells for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and obtain their cell-type-specific embeddings from PINNACLE. Next, determine which of these targets overlap with the plasmacytoid dendritic cell–activated genes in PINNACLE to define the cell-type-specific targets for follicular lymphoma. Calculate the average embedding of these overlapping targets as a reference, then compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits a notably higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['NXF1', 'EMC7', 'GOLGA8EP', 'TOP1', 'ACE']",follicular lymphoma,plasmacytoid dendritic cell,TOP1,"Among the genes NXF1, EMC7, GOLGA8EP, TOP1, and ACE, which one exhibits the most specific expression in plasmacytoid dendritic cells for targeting follicular lymphoma?","Among the genes NXF1, EMC7, GOLGA8EP, TOP1, and ACE, which one exhibits the most specific expression in plasmacytoid dendritic cells for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the plasmacytoid dendritic cell–activated genes listed in PINNACLE. For the overlapping set, compute the average embedding and calculate the cosine similarity between this reference and each individual target embedding. If one gene exhibits a significantly higher similarity score than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['EVC2', 'MSH5', 'ATOX1', 'NDUFA7', 'CCNB3']",follicular lymphoma,plasmacytoid dendritic cell,NDUFA7,"Among the genes EVC2, MSH5, ATOX1, NDUFA7, and CCNB3, which one exhibits the most specific expression in plasmacytoid dendritic cells, making it the prime candidate for targeting follicular lymphoma?","Among the genes EVC2, MSH5, ATOX1, NDUFA7, and CCNB3, which one exhibits the most specific expression in plasmacytoid dendritic cells, making it the prime candidate for targeting follicular lymphoma? Identify validated therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the plasmacytoid dendritic cell–activated genes reported in PINNACLE to define the set of cell-type–specific targets. Compute the average embedding for this overlapping set and calculate the cosine similarity between this average and each individual target embedding. If one gene exhibits a notably higher similarity than the others, nominate it as the principal candidate and provide a concise, evidence-based explanation for its biological relevance."
"['HIPK1', 'C4orf46', 'PSMB5', 'PRM1', 'DLX3']",follicular lymphoma,plasmacytoid dendritic cell,PSMB5,"Which gene among HIPK1, C4orf46, PSMB5, PRM1, and DLX3 exhibits the highest cell-type specificity in plasmacytoid dendritic cells for potential targeted intervention in follicular lymphoma?","Which gene among HIPK1, C4orf46, PSMB5, PRM1, and DLX3 exhibits the highest cell-type specificity in plasmacytoid dendritic cells for potential targeted intervention in follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and obtain their cell-type–specific embeddings from PINNACLE. Next, determine which of these targets overlap with the plasmacytoid dendritic cell-activated genes in PINNACLE to define the cell-type–specific targets for follicular lymphoma. Calculate the average embedding of these overlapping genes as a reference and compute the cosine similarity between this reference and each individual target. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['TLN2', 'MT-ND4L', 'ATP2B4', 'TMPRSS11D', 'RND3']",follicular lymphoma,plasmacytoid dendritic cell,MT-ND4L,"Among TLN2, MT-ND4L, ATP2B4, TMPRSS11D, and RND3, which gene exhibits the most exclusive expression in plasmacytoid dendritic cells for targeting follicular lymphoma?","Among TLN2, MT-ND4L, ATP2B4, TMPRSS11D, and RND3, which gene exhibits the most exclusive expression in plasmacytoid dendritic cells for targeting follicular lymphoma? Identify the verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which of the PINNACLE plasmacytoid dendritic cell–activated genes overlap with these targets. This overlapping set will represent the cell-type–specific targets for follicular lymphoma. Compute the average embedding of this set, then calculate the cosine similarity between the average and each individual gene embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['DUSP15', 'CCDC70', 'ABCE1', 'EIF2AK2', 'NDUFB10']",follicular lymphoma,plasmacytoid dendritic cell,NDUFB10,"Among the genes DUSP15, CCDC70, ABCE1, EIF2AK2, and NDUFB10, which one exhibits the most cell-type-specific expression in plasmacytoid dendritic cells for targeting follicular lymphoma?","Among the genes DUSP15, CCDC70, ABCE1, EIF2AK2, and NDUFB10, which one exhibits the most cell-type-specific expression in plasmacytoid dendritic cells for targeting follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and retrieve their corresponding cell-type–specific embeddings from PINNACLE. Then, determine which genes activated in plasmacytoid dendritic cells within PINNACLE overlap with these targets. Compute the average embedding for this overlapping set and calculate the cosine similarity between this reference and each individual target. If one gene shows a significantly higher similarity than the others, nominate it as the top candidate and provide a concise evidence-based explanation of its biological relevance."
"['TMEM102', 'FOSL1', 'HDAC2', 'LYPD6B', 'NOL8']",follicular lymphoma,plasmacytoid dendritic cell,HDAC2,"Among the candidate genes—TMEM102, FOSL1, HDAC2, LYPD6B, and NOL8—which one shows the highest cell-type specificity in plasmacytoid dendritic cells, making it the most promising target for follicular lymphoma therapy?","Among the candidate genes—TMEM102, FOSL1, HDAC2, LYPD6B, and NOL8—which one shows the highest cell-type specificity in plasmacytoid dendritic cells, making it the most promising target for follicular lymphoma therapy? Identify verified therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from the PINNACLE database. Next, determine which of these targets overlap with plasmacytoid dendritic cell-activated genes in PINNACLE, defining the cell‐specific targets for follicular lymphoma. Calculate the average embedding for this set and then compute the cosine similarity between this reference and each individual target embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance."
"['APCS', 'NDUFB6', 'NR4A1', 'IFI16', 'GGT6']",follicular lymphoma,plasmacytoid dendritic cell,NDUFB6,"Which gene among APCS, NDUFB6, NR4A1, IFI16, and GGT6 exhibits the most specific expression in plasmacytoid dendritic cells, thereby representing the best candidate for targeted intervention in follicular lymphoma?","Which gene among APCS, NDUFB6, NR4A1, IFI16, and GGT6 exhibits the most specific expression in plasmacytoid dendritic cells, thereby representing the best candidate for targeted intervention in follicular lymphoma? Identify the validated therapeutic targets for follicular lymphoma and extract their cell-type–specific embeddings from PINNACLE. Next, determine which genes from the plasmacytoid dendritic cell activation signature in PINNACLE overlap with these targets. Calculate the average embedding for this overlapping gene set, then compute the cosine similarity between the average embedding and each individual gene’s embedding. If one gene exhibits a markedly higher similarity than the others, nominate it as the top candidate and provide a concise, evidence-based rationale for its biological relevance in follicular lymphoma."
